x,y,z
562,3960,2343
562,3960,2343
562,3960,2343
562,3960,2343
562,3960,2343
562,3960,2343
562,3960,2343
562,3960,2343
547,3967,2410
547,3967,2410
547,3967,2410
547,3967,2410
547,3967,2410
547,3967,2410
547,3967,2410
547,3967,2410
547,3967,2410
547,3967,2410
547,3975,2460
547,3975,2460
547,3975,2460
547,3975,2460
547,3975,2460
540,3983,2475
540,3983,2475
542,3981,2483
542,3981,2483
542,3981,2483
527,3977,2498
540,3977,2521
540,3977,2521
545,3981,2506
545,3981,2506
537,3981,2521
537,3981,2521
535,3978,2526
535,3978,2526
535,3978,2526
530,3981,2541
530,3981,2541
530,3981,2541
535,3978,2556
535,3978,2556
535,3978,2556
545,3988,2568
545,3988,2568
532,3977,2573
532,3977,2573
532,3977,2573
532,3977,2573
535,3986,2571
535,3986,2571
537,3981,2573
537,3981,2573
527,3983,2590
527,3983,2590
525,3988,2595
525,3988,2595
525,3986,2610
525,3986,2610
530,3988,2625
530,3988,2625
527,3981,2620
527,3981,2620
527,3981,2620
527,3981,2620
520,3981,2632
520,3981,2632
520,3981,2632
525,3978,2650
525,3978,2650
527,3977,2647
527,3977,2647
527,3977,2647
527,3977,2647
527,3977,2647
527,3977,2647
520,3975,2675
520,3975,2675
525,3977,2675
525,3977,2675
525,3977,2675
525,3977,2675
525,3977,2675
525,3977,2675
525,3977,2675
525,3977,2675
525,3977,2675
525,3977,2675
525,3970,2713
525,3970,2713
525,3970,2713
525,3970,2713
545,3967,2746
545,3967,2746
535,3977,2751
535,3977,2751
525,3957,2753
525,3957,2753
525,3957,2753
525,3957,2753
520,3970,2758
520,3970,2758
515,3960,2768
515,3960,2768
532,3962,2778
532,3962,2778
530,3955,2786
530,3955,2786
530,3955,2786
530,3955,2786
522,3955,2791
522,3955,2791
540,3955,2815
540,3955,2815
530,3941,2812
530,3941,2812
537,3947,2820
537,3947,2820
517,3938,2825
507,3945,2827
507,3945,2827
532,3945,2832
532,3945,2832
532,3945,2832
525,3928,2837
525,3928,2837
525,3931,2850
525,3931,2850
525,3931,2850
522,3928,2850
510,3928,2855
510,3928,2855
517,3928,2865
517,3928,2865
520,3928,2872
520,3928,2872
520,3928,2872
520,3923,2872
520,3923,2872
520,3923,2872
520,3923,2872
520,3923,2872
520,3923,2872
525,3916,2882
525,3916,2882
537,3916,2887
537,3916,2887
530,3916,2885
530,3916,2885
530,3916,2885
530,3916,2885
522,3911,2902
540,3916,2900
540,3916,2900
540,3916,2900
540,3916,2900
535,3905,2916
535,3905,2916
535,3910,2918
535,3910,2918
535,3910,2918
532,3907,2921
527,3907,2923
527,3907,2923
525,3892,2926
525,3892,2926
530,3902,2931
530,3902,2931
520,3900,2943
520,3900,2943
520,3900,2943
520,3887,2946
515,3885,2938
515,3885,2938
515,3885,2938
515,3885,2938
515,3885,2938
525,3887,2976
525,3887,2976
525,3882,2963
525,3882,2963
525,3882,2963
530,3877,2966
530,3871,2976
530,3871,2976
530,3882,2973
530,3882,2973
530,3882,2973
530,3882,2973
530,3882,2973
535,3885,2983
535,3885,2983
535,3885,2983
540,3873,2991
537,3871,2996
537,3871,2996
537,3877,3013
537,3877,3013
527,3858,3001
532,3856,3018
532,3856,3018
532,3856,3018
532,3856,3018
535,3840,3003
535,3840,3003
537,3848,3011
537,3848,3011
550,3835,3016
550,3835,3016
535,3840,3018
535,3840,3018
537,3837,3032
537,3837,3032
547,3841,3030
547,3841,3030
547,3830,3032
547,3832,3035
547,3832,3035
550,3832,3047
550,3832,3047
550,3832,3047
542,3827,3050
547,3835,3047
547,3835,3047
540,3825,3050
540,3825,3050
555,3835,3077
547,3817,3072
547,3817,3072
547,3817,3072
542,3803,3077
542,3803,3077
552,3812,3082
552,3798,3087
552,3798,3087
545,3793,3095
545,3793,3095
552,3796,3102
552,3796,3102
550,3791,3095
550,3791,3095
545,3778,3092
545,3778,3092
545,3778,3092
545,3778,3092
542,3776,3110
542,3776,3110
547,3765,3125
547,3765,3125
547,3765,3125
545,3765,3112
562,3757,3125
562,3757,3125
555,3770,3125
555,3770,3125
555,3770,3125
555,3770,3125
557,3747,3127
557,3747,3127
560,3762,3136
560,3762,3136
570,3765,3138
570,3765,3138
565,3742,3143
565,3742,3143
557,3738,3141
572,3726,3151
572,3726,3151
572,3726,3151
572,3726,3151
565,3736,3148
565,3736,3148
560,3733,3158
560,3733,3158
565,3723,3161
552,3711,3161
552,3711,3161
552,3711,3161
552,3711,3161
572,3721,3173
567,3708,3168
567,3708,3168
572,3700,3173
572,3700,3173
575,3697,3176
575,3697,3176
557,3695,3183
572,3695,3181
572,3695,3181
587,3702,3193
575,3687,3196
575,3687,3196
572,3697,3206
572,3697,3206
572,3666,3193
585,3675,3206
585,3675,3206
585,3663,3216
585,3663,3216
577,3661,3213
567,3656,3206
567,3656,3206
570,3635,3211
570,3635,3211
585,3636,3211
567,3635,3216
567,3635,3216
577,3615,3223
577,3615,3223
577,3615,3223
577,3615,3223
580,3591,3231
585,3586,3245
585,3586,3245
585,3586,3245
587,3565,3247
587,3565,3247
570,3545,3242
570,3545,3242
570,3547,3242
585,3528,3260
585,3528,3260
562,3532,3257
562,3532,3257
562,3532,3257
592,3506,3272
592,3506,3272
587,3498,3262
587,3498,3262
587,3498,3262
590,3487,3277
590,3487,3277
600,3482,3272
600,3482,3272
600,3482,3272
600,3482,3272
600,3482,3272
595,3448,3265
595,3448,3265
595,3448,3265
590,3420,3272
590,3420,3272
597,3412,3267
597,3412,3267
585,3396,3272
580,3388,3267
580,3388,3267
595,3391,3275
595,3378,3272
595,3378,3272
595,3371,3277
595,3371,3277
595,3357,3282
607,3345,3277
607,3345,3277
612,3345,3277
612,3345,3277
607,3330,3275
607,3327,3280
607,3327,3280
607,3327,3280
607,3327,3280
605,3306,3275
605,3308,3285
605,3308,3285
607,3287,3267
607,3287,3267
615,3280,3280
615,3280,3280
607,3275,3277
612,3262,3277
612,3262,3277
602,3253,3267
612,3238,3270
612,3238,3270
615,3228,3262
615,3228,3262
627,3222,3262
622,3217,3257
622,3217,3257
625,3212,3257
625,3212,3257
625,3212,3257
622,3197,3257
622,3197,3257
615,3178,3252
615,3178,3252
615,3178,3252
602,3183,3255
602,3183,3255
612,3183,3250
612,3183,3250
612,3183,3250
612,3183,3250
625,3145,3247
635,3140,3231
635,3140,3231
635,3140,3231
625,3121,3228
625,3121,3228
637,3113,3231
637,3113,3231
620,3101,3228
640,3108,3221
640,3108,3221
625,3103,3208
625,3103,3208
625,3103,3208
627,3075,3211
627,3075,3211
632,3067,3203
632,3067,3203
632,3067,3203
625,3057,3208
625,3057,3208
627,3051,3208
647,3051,3216
647,3051,3216
647,3051,3216
647,3051,3216
637,3017,3183
652,3028,3186
652,3028,3186
657,3012,3181
657,3012,3181
645,3005,3183
645,3005,3183
635,2995,3178
645,3002,3171
645,3002,3171
635,2997,3176
635,2990,3171
635,2990,3171
635,3000,3163
635,3000,3163
640,2978,3161
650,2983,3161
650,2983,3161
655,2978,3156
655,2978,3156
655,2978,3148
660,2973,3153
660,2973,3153
640,2958,3136
640,2958,3136
640,2947,3138
645,2947,3143
645,2947,3143
645,2945,3133
645,2945,3133
645,2945,3133
645,2945,3133
645,2945,3131
645,2915,3122
645,2915,3122
645,2915,3122
645,2920,3107
645,2920,3107
645,2925,3100
645,2925,3100
645,2911,3092
632,2911,3107
632,2911,3107
642,2908,3085
642,2908,3085
642,2908,3085
650,2898,3087
650,2898,3087
642,2891,3072
642,2891,3072
642,2891,3072
652,2881,3072
652,2881,3072
650,2886,3067
650,2886,3067
650,2886,3067
650,2886,3067
650,2886,3067
650,2870,3052
650,2870,3052
650,2870,3052
642,2865,3050
642,2865,3050
645,2862,3042
645,2862,3042
632,2860,3032
627,2860,3035
627,2860,3035
650,2862,3018
635,2862,3022
635,2862,3022
642,2838,3016
642,2838,3016
645,2838,3006
642,2841,3008
642,2841,3008
657,2838,3001
657,2838,3001
655,2836,2986
647,2836,2991
647,2836,2991
647,2836,2991
647,2836,2991
642,2805,2971
650,2810,2983
650,2810,2983
647,2800,2971
647,2800,2971
645,2805,2973
645,2805,2973
635,2813,2971
635,2816,2971
635,2816,2971
652,2810,2958
625,2813,2961
625,2813,2961
627,2812,2963
627,2812,2963
632,2810,2958
627,2812,2953
627,2812,2953
635,2818,2953
635,2818,2953
635,2818,2953
630,2816,2951
630,2816,2951
620,2802,2931
620,2802,2931
620,2802,2931
617,2807,2933
617,2807,2933
615,2805,2936
615,2805,2936
615,2805,2936
615,2805,2936
617,2797,2933
617,2805,2931
617,2805,2931
617,2805,2931
630,2813,2921
630,2813,2921
615,2795,2905
615,2795,2905
610,2792,2902
610,2802,2916
610,2802,2916
605,2790,2905
605,2790,2905
605,2790,2905
600,2797,2897
600,2797,2897
607,2795,2900
607,2795,2900
607,2795,2900
607,2795,2900
607,2795,2900
627,2802,2890
627,2802,2890
627,2802,2890
627,2802,2890
627,2802,2890
615,2802,2885
620,2800,2890
620,2800,2890
605,2795,2885
605,2795,2885
612,2797,2880
612,2797,2880
592,2795,2880
592,2800,2885
592,2800,2885
585,2790,2882
585,2790,2882
597,2787,2882
597,2787,2882
602,2792,2880
602,2792,2880
590,2800,2862
590,2800,2877
590,2800,2877
595,2805,2882
595,2805,2882
592,2787,2860
585,2800,2862
585,2800,2862
580,2792,2852
580,2792,2852
590,2780,2840
585,2787,2835
585,2787,2835
585,2790,2847
585,2790,2847
587,2787,2845
587,2787,2845
582,2792,2845
590,2802,2860
590,2802,2860
590,2802,2860
592,2795,2855
592,2795,2855
582,2805,2867
582,2805,2867
572,2802,2845
580,2792,2852
580,2792,2852
570,2802,2855
570,2802,2855
570,2802,2855
585,2805,2832
585,2805,2832
560,2805,2845
560,2805,2845
560,2805,2845
565,2816,2837
565,2816,2837
577,2812,2842
577,2812,2842
577,2812,2842
577,2812,2842
577,2812,2842
560,2805,2835
560,2805,2835
560,2805,2835
552,2802,2825
552,2802,2825
557,2812,2812
557,2812,2812
557,2802,2817
555,2802,2807
555,2802,2807
550,2810,2827
555,2810,2803
555,2810,2803
557,2816,2812
557,2816,2812
552,2802,2807
552,2807,2815
552,2807,2815
540,2795,2810
540,2795,2810
545,2800,2812
540,2795,2796
540,2795,2796
540,2795,2796
540,2795,2796
552,2812,2803
547,2823,2798
547,2823,2798
550,2823,2810
550,2823,2810
545,2813,2796
545,2813,2796
530,2812,2810
537,2800,2810
537,2800,2810
540,2810,2793
535,2802,2801
535,2802,2801
540,2816,2793
540,2816,2793
535,2812,2796
532,2812,2803
532,2812,2803
530,2813,2793
530,2813,2793
530,2813,2793
535,2821,2791
535,2821,2791
522,2816,2788
522,2816,2788
522,2816,2788
535,2813,2783
535,2813,2783
535,2816,2788
535,2816,2788
535,2816,2788
535,2816,2788
520,2818,2786
532,2826,2783
532,2826,2783
532,2826,2783
542,2818,2776
542,2818,2776
522,2818,2783
522,2818,2783
515,2813,2783
522,2807,2781
522,2807,2781
525,2821,2766
525,2821,2766
525,2821,2766
510,2818,2766
510,2818,2766
517,2813,2773
517,2813,2773
517,2813,2773
505,2843,2786
505,2843,2786
510,2836,2778
515,2836,2783
515,2836,2783
515,2836,2783
515,2836,2783
522,2836,2761
512,2836,2761
512,2836,2761
515,2847,2778
515,2847,2778
520,2836,2768
520,2836,2768
520,2836,2768
505,2831,2763
512,2821,2776
512,2821,2776
507,2813,2783
502,2818,2783
502,2818,2783
512,2826,2768
512,2826,2768
515,2836,2781
497,2828,2773
497,2828,2773
502,2831,2771
502,2831,2771
505,2838,2776
497,2826,2773
497,2826,2773
500,2831,2791
500,2831,2791
517,2841,2786
517,2836,2781
517,2836,2781
522,2828,2783
522,2828,2783
522,2828,2783
522,2828,2783
507,2828,2786
517,2831,2796
517,2831,2796
517,2831,2796
510,2836,2793
510,2836,2793
510,2838,2793
510,2838,2793
500,2826,2796
517,2843,2801
517,2843,2801
512,2846,2810
512,2846,2810
512,2846,2810
510,2847,2812
510,2847,2812
515,2838,2807
515,2838,2807
515,2838,2807
522,2833,2798
522,2833,2798
527,2836,2810
527,2836,2810
527,2836,2810
527,2836,2810
527,2836,2810
520,2838,2827
520,2838,2827
520,2838,2827
530,2836,2830
530,2836,2830
520,2843,2847
520,2843,2847
522,2843,2830
527,2831,2835
527,2831,2835
527,2833,2837
530,2841,2850
530,2841,2850
522,2831,2842
522,2831,2842
530,2833,2842
532,2841,2855
532,2841,2855
525,2841,2842
525,2841,2842
527,2843,2857
520,2843,2850
520,2843,2850
520,2843,2850
520,2843,2850
525,2831,2872
535,2841,2870
535,2841,2870
540,2843,2867
540,2843,2867
532,2838,2870
532,2838,2870
535,2843,2872
522,2852,2885
522,2852,2885
522,2843,2880
525,2846,2897
525,2846,2897
542,2850,2897
542,2850,2897
542,2847,2892
557,2852,2902
557,2852,2902
552,2847,2892
552,2847,2892
552,2847,2892
570,2860,2907
570,2860,2907
547,2852,2916
547,2852,2916
547,2852,2916
547,2857,2941
547,2857,2941
560,2847,2943
560,2847,2943
560,2847,2943
560,2847,2943
555,2855,2943
555,2870,2943
555,2870,2943
555,2870,2943
570,2870,2971
570,2870,2971
560,2877,2973
560,2877,2973
577,2867,2976
587,2883,2986
587,2883,2986
580,2877,2973
580,2877,2973
580,2877,2973
595,2881,2998
595,2881,2998
587,2880,3001
587,2880,3001
587,2880,3001
595,2881,3006
595,2881,3006
590,2901,3011
592,2888,3022
592,2888,3022
592,2888,3022
592,2888,3022
607,2886,3050
607,2893,3050
607,2893,3050
620,2891,3055
620,2891,3055
617,2896,3050
617,2896,3050
615,2906,3055
610,2908,3067
610,2908,3067
622,2903,3082
615,2911,3087
615,2911,3087
622,2930,3112
622,2930,3112
617,2925,3100
615,2942,3107
615,2942,3107
632,2945,3110
632,2945,3110
632,2945,3110
617,2951,3127
617,2951,3127
635,2961,3138
635,2961,3138
662,2958,3131
660,2973,3143
660,2973,3143
660,2978,3143
660,2978,3143
660,2978,3143
660,2978,3143
650,2978,3166
660,2976,3166
660,2976,3166
660,2976,3166
657,2995,3173
657,2995,3173
662,2983,3183
662,2983,3183
662,2992,3176
672,2992,3173
672,2992,3173
682,3007,3191
682,3007,3191
682,3007,3191
667,3021,3181
667,3021,3181
667,3026,3206
667,3026,3206
667,3026,3206
667,3033,3223
667,3033,3223
665,3051,3233
665,3051,3233
665,3051,3233
665,3051,3233
665,3051,3233
690,3070,3223
690,3070,3223
690,3070,3223
677,3087,3233
677,3087,3233
677,3103,3221
677,3103,3221
675,3096,3257
685,3113,3257
685,3113,3257
677,3108,3262
695,3113,3275
695,3113,3275
685,3118,3270
685,3118,3270
677,3130,3270
675,3127,3280
675,3127,3280
687,3142,3287
687,3142,3287
687,3163,3292
687,3168,3295
687,3168,3295
687,3168,3295
687,3168,3295
682,3178,3277
682,3202,3292
682,3202,3292
680,3210,3300
680,3210,3300
672,3222,3307
672,3222,3307
677,3228,3305
680,3233,3302
680,3233,3302
687,3238,3307
670,3248,3302
670,3248,3302
675,3265,3300
675,3265,3300
675,3262,3315
680,3270,3307
680,3270,3307
675,3290,3310
675,3290,3310
675,3290,3310
687,3293,3307
687,3293,3307
680,3292,3307
680,3292,3307
680,3292,3307
682,3303,3302
682,3303,3302
692,3308,3310
692,3308,3310
692,3308,3310
692,3308,3310
667,3323,3315
670,3326,3310
670,3326,3310
670,3326,3310
672,3355,3322
672,3355,3322
662,3355,3317
662,3355,3317
665,3373,3307
665,3386,3320
665,3386,3320
667,3391,3322
667,3391,3322
667,3391,3322
665,3412,3310
665,3412,3310
660,3415,3302
660,3415,3302
660,3415,3302
650,3430,3317
650,3430,3317
652,3436,3315
657,3441,3322
657,3441,3322
657,3441,3322
657,3441,3322
672,3463,3307
655,3472,3312
655,3472,3312
652,3480,3307
652,3480,3307
652,3485,3297
652,3485,3297
650,3497,3300
657,3503,3305
657,3503,3305
660,3516,3305
657,3508,3292
657,3508,3292
650,3521,3295
650,3521,3295
645,3528,3287
645,3532,3285
645,3532,3285
642,3528,3280
642,3528,3280
650,3550,3272
632,3560,3282
632,3560,3282
642,3568,3280
642,3568,3280
627,3565,3267
637,3581,3267
637,3581,3267
632,3588,3267
632,3588,3267
632,3588,3267
632,3588,3267
632,3605,3255
625,3601,3255
625,3601,3255
625,3601,3255
617,3636,3242
617,3636,3242
630,3636,3240
630,3636,3240
625,3656,3233
625,3663,3233
625,3663,3233
632,3666,3228
632,3666,3228
632,3666,3228
625,3672,3223
625,3672,3223
617,3697,3203
617,3697,3203
617,3697,3203
620,3706,3208
620,3706,3208
632,3713,3198
632,3713,3198
632,3713,3198
632,3713,3198
632,3713,3198
612,3716,3188
612,3716,3188
607,3716,3181
607,3716,3181
620,3728,3183
620,3728,3183
617,3723,3181
617,3723,3181
607,3736,3176
607,3742,3181
607,3742,3181
610,3745,3171
605,3762,3166
605,3762,3166
610,3767,3166
610,3767,3166
595,3760,3158
597,3770,3158
597,3770,3158
605,3776,3148
605,3776,3148
595,3776,3156
582,3767,3141
582,3767,3141
582,3767,3141
582,3767,3141
585,3781,3141
590,3783,3131
590,3783,3131
595,3791,3117
595,3791,3117
597,3801,3107
597,3801,3107
577,3803,3105
590,3815,3102
590,3815,3102
592,3807,3097
580,3822,3090
580,3822,3090
575,3817,3087
575,3817,3087
577,3827,3067
577,3827,3067
577,3827,3067
582,3837,3052
582,3837,3052
582,3837,3052
567,3848,3050
567,3848,3050
572,3846,3047
572,3846,3047
572,3846,3047
572,3853,3025
572,3853,3025
575,3863,3037
575,3863,3037
575,3863,3037
575,3863,3037
562,3861,3008
575,3866,3011
575,3866,3011
575,3866,3011
567,3882,3001
567,3882,3001
565,3877,2996
565,3877,2996
562,3885,2991
555,3885,2991
555,3885,2991
567,3882,2981
567,3882,2981
567,3882,2981
560,3890,2968
560,3890,2968
557,3902,2958
557,3902,2958
557,3902,2958
560,3902,2943
560,3902,2943
560,3905,2933
567,3910,2923
567,3910,2923
567,3910,2923
567,3910,2923
562,3902,2923
552,3911,2910
552,3911,2910
565,3916,2900
565,3916,2900
555,3921,2907
555,3921,2907
545,3931,2887
547,3923,2885
547,3923,2885
547,3918,2882
540,3931,2862
540,3931,2862
562,3931,2865
562,3931,2865
552,3938,2840
545,3947,2855
545,3947,2855
552,3952,2842
552,3952,2842
547,3952,2840
545,3957,2822
545,3957,2822
542,3957,2817
542,3957,2817
562,3955,2817
575,3962,2807
575,3962,2807
557,3950,2793
557,3950,2793
557,3950,2793
557,3950,2793
552,3962,2771
550,3972,2766
550,3972,2766
550,3972,2766
550,3970,2751
550,3970,2751
552,3983,2738
552,3983,2738
537,3977,2736
552,3981,2733
552,3981,2733
540,3977,2721
540,3977,2721
540,3977,2721
542,3975,2711
542,3975,2711
547,3977,2698
547,3977,2698
547,3977,2698
540,3975,2677
540,3975,2677
570,3991,2667
570,3991,2667
570,3991,2667
570,3991,2667
570,3991,2667
550,3983,2645
550,3983,2645
550,3983,2645
560,3981,2635
560,3981,2635
545,3972,2620
545,3972,2620
540,3975,2612
532,3977,2620
532,3977,2620
547,3962,2607
530,3965,2600
530,3965,2600
535,3962,2583
535,3962,2583
535,3965,2573
535,3965,2571
535,3965,2571
532,3962,2551
532,3962,2551
540,3960,2546
530,3952,2533
530,3952,2533
530,3952,2533
530,3952,2533
535,3975,2528
532,3965,2491
532,3965,2491
522,3957,2506
522,3957,2506
535,3960,2496
535,3960,2496
527,3955,2467
525,3945,2457
525,3945,2457
522,3938,2455
527,3947,2470
527,3947,2470
520,3941,2427
520,3941,2427
522,3938,2435
522,3936,2437
522,3936,2437
525,3923,2417
525,3923,2417
525,3923,2417
522,3921,2407
522,3921,2407
522,3913,2387
522,3913,2387
522,3913,2387
520,3931,2385
520,3931,2385
515,3923,2371
515,3923,2371
515,3923,2371
515,3923,2371
522,3905,2351
532,3902,2341
532,3902,2341
532,3902,2341
535,3902,2313
535,3902,2313
522,3880,2318
522,3880,2318
525,3880,2313
527,3890,2308
527,3890,2308
530,3868,2288
530,3868,2288
530,3868,2288
537,3866,2286
537,3866,2286
525,3868,2283
525,3868,2283
525,3868,2283
525,3868,2283
525,3868,2283
525,3868,2283
525,3868,2283
525,3868,2283
525,3868,2283
525,3868,2283
525,3868,2283
520,3830,2247
520,3830,2247
522,3825,2242
522,3825,2242
535,3815,2230
535,3815,2230
525,3798,2217
525,3798,2217
507,3812,2220
522,3817,2217
522,3817,2217
510,3798,2212
517,3781,2205
517,3781,2205
512,3798,2200
512,3798,2200
512,3767,2177
520,3767,2187
520,3767,2187
530,3770,2182
530,3770,2182
515,3752,2180
525,3760,2170
525,3760,2170
515,3760,2162
515,3760,2162
517,3760,2162
537,3752,2167
537,3752,2167
535,3733,2153
535,3733,2153
535,3733,2153
535,3733,2153
527,3738,2133
550,3731,2133
550,3731,2133
550,3731,2133
537,3745,2123
537,3745,2123
525,3721,2101
525,3721,2101
540,3718,2106
535,3713,2083
535,3713,2083
540,3723,2081
540,3723,2081
540,3723,2081
547,3711,2076
547,3711,2076
555,3687,2066
555,3687,2066
555,3687,2066
567,3680,2066
567,3680,2066
567,3682,2061
567,3682,2061
567,3682,2061
567,3682,2061
567,3682,2061
590,3653,2047
590,3653,2047
590,3653,2047
572,3635,2037
572,3635,2037
572,3630,2017
572,3630,2017
575,3630,2007
565,3610,2017
565,3610,2017
577,3607,2015
587,3605,2005
587,3605,2005
590,3591,1997
590,3591,1997
590,3593,1992
582,3596,1975
582,3596,1975
605,3591,1972
605,3591,1972
592,3567,1975
595,3568,1977
595,3568,1977
595,3568,1977
595,3568,1977
617,3542,1977
612,3555,1960
612,3555,1960
622,3535,1955
622,3535,1955
625,3516,1955
625,3516,1955
617,3513,1938
640,3523,1928
640,3523,1928
612,3498,1933
647,3492,1936
647,3492,1936
642,3482,1918
642,3482,1918
645,3470,1916
640,3472,1926
640,3472,1926
652,3451,1911
652,3451,1911
652,3451,1911
657,3441,1901
657,3441,1901
660,3420,1901
660,3420,1901
660,3420,1901
667,3425,1898
667,3425,1898
662,3415,1901
662,3415,1901
662,3415,1901
662,3415,1901
665,3393,1898
675,3378,1901
675,3378,1901
675,3378,1901
657,3361,1896
657,3361,1896
672,3355,1893
672,3355,1893
662,3335,1903
662,3335,1903
657,3318,1901
657,3318,1901
670,3313,1903
670,3313,1903
670,3313,1903
662,3280,1911
662,3280,1911
637,3272,1923
637,3272,1923
637,3272,1923
620,3238,1936
620,3238,1936
617,3217,1952
622,3233,1965
622,3233,1965
622,3233,1965
622,3233,1965
617,3210,1960
607,3207,1950
607,3207,1950
607,3200,1965
607,3200,1965
605,3188,1967
605,3188,1967
605,3181,1970
620,3171,1965
620,3171,1965
615,3163,1972
612,3168,1967
612,3168,1967
622,3161,1960
622,3161,1960
622,3161,1960
625,3152,1960
612,3140,1960
612,3140,1960
635,3150,1962
635,3150,1962
640,3156,1952
647,3147,1950
647,3147,1950
647,3155,1931
647,3155,1931
655,3156,1942
660,3150,1936
660,3150,1936
667,3152,1933
667,3152,1933
667,3152,1933
667,3152,1933
672,3150,1926
677,3147,1933
677,3147,1933
677,3147,1933
695,3150,1931
695,3150,1931
672,3152,1928
672,3152,1928
675,3137,1928
665,3147,1928
665,3147,1928
675,3142,1931
675,3142,1931
675,3142,1931
667,3137,1936
667,3137,1936
672,3125,1938
672,3125,1938
672,3125,1938
670,3132,1942
670,3132,1942
665,3122,1947
665,3122,1947
665,3122,1947
665,3122,1947
665,3122,1947
662,3096,1955
662,3096,1955
662,3096,1955
640,3106,1967
640,3106,1967
640,3108,1962
640,3108,1962
635,3108,1967
632,3113,1967
632,3113,1967
632,3113,1972
627,3111,1975
627,3111,1975
620,3116,1977
620,3116,1977
620,3113,1972
620,3111,1982
620,3111,1982
610,3103,1987
610,3103,1987
612,3108,1992
605,3113,1992
605,3113,1992
605,3113,1992
605,3113,1992
605,3116,1990
597,3121,1987
597,3121,1987
585,3127,1990
585,3127,1990
577,3127,1980
577,3127,1980
575,3137,1982
565,3140,2005
565,3140,2005
557,3135,1990
567,3158,1997
567,3158,1997
552,3147,1985
552,3147,1985
572,3158,1992
552,3168,1995
552,3168,1995
557,3155,2000
557,3155,2000
557,3155,2000
545,3142,2020
545,3142,2020
532,3150,2025
532,3150,2025
532,3150,2025
515,3135,2040
515,3135,2040
510,3140,2051
510,3140,2051
510,3140,2051
510,3140,2051
497,3121,2058
500,3125,2073
500,3125,2073
500,3125,2073
490,3111,2078
490,3111,2078
492,3113,2088
492,3113,2088
480,3101,2088
492,3085,2096
492,3085,2096
502,3096,2101
502,3096,2101
502,3096,2101
487,3091,2113
487,3091,2113
485,3088,2113
485,3088,2113
485,3088,2113
495,3085,2118
495,3085,2118
497,3082,2123
490,3091,2118
490,3091,2118
490,3091,2118
490,3091,2118
472,3101,2118
467,3087,2111
467,3087,2111
472,3106,2116
472,3106,2116
467,3113,2121
467,3113,2121
457,3106,2116
465,3111,2118
465,3111,2118
460,3130,2116
460,3130,2116
450,3132,2141
450,3132,2141
460,3135,2143
460,3135,2143
440,3121,2131
435,3113,2138
435,3113,2138
440,3113,2141
440,3113,2141
450,3106,2151
450,3106,2151
445,3116,2151
445,3116,2151
445,3116,2151
445,3116,2151
445,3116,2151
445,3116,2151
435,3080,2165
435,3080,2165
422,3085,2182
422,3085,2182
422,3085,2182
422,3085,2182
420,3075,2190
422,3082,2187
422,3082,2187
422,3082,2187
422,3088,2195
422,3088,2195
412,3085,2190
412,3085,2190
420,3060,2202
412,3065,2215
412,3065,2215
417,3065,2205
417,3065,2205
417,3065,2205
410,3057,2217
410,3057,2217
412,3046,2212
412,3046,2212
412,3046,2212
432,3017,2212
432,3017,2212
445,3007,2230
445,3007,2230
445,3007,2230
445,3007,2230
445,3007,2230
445,3007,2230
430,2961,2286
430,2961,2286
432,2951,2306
432,2951,2306
450,2932,2318
450,2932,2318
437,2922,2351
432,2920,2353
432,2920,2353
435,2911,2371
430,2908,2390
430,2908,2390
420,2898,2387
420,2898,2387
415,2906,2410
440,2913,2407
440,2913,2407
417,2925,2420
417,2925,2420
420,2920,2397
425,2922,2400
425,2922,2400
425,2922,2400
425,2922,2400
425,2915,2395
420,2920,2392
420,2920,2392
412,2922,2385
412,2922,2385
407,2922,2385
407,2922,2385
412,2937,2397
405,2930,2390
405,2930,2390
410,2930,2397
412,2940,2410
412,2940,2410
430,2922,2410
430,2922,2410
395,2915,2422
417,2915,2420
417,2915,2420
427,2922,2437
427,2922,2437
427,2922,2437
412,2915,2445
412,2915,2445
407,2903,2460
407,2903,2460
407,2903,2460
415,2906,2483
415,2906,2483
420,2906,2506
420,2906,2506
420,2906,2506
420,2906,2506
400,2891,2508
412,2915,2501
412,2915,2501
412,2915,2501
400,2911,2513
400,2911,2513
400,2906,2518
400,2906,2518
397,2906,2526
387,2920,2538
387,2920,2538
397,2922,2536
397,2922,2536
397,2922,2536
392,2922,2546
392,2922,2546
382,2911,2548
390,2927,2541
390,2927,2541
382,2908,2553
382,2908,2553
387,2913,2558
402,2915,2566
402,2915,2566
402,2915,2566
402,2915,2566
392,2925,2597
387,2932,2590
387,2932,2590
395,2922,2617
395,2922,2617
387,2940,2620
387,2940,2620
375,2932,2622
390,2935,2635
390,2935,2635
385,2927,2640
367,2925,2637
367,2925,2637
390,2927,2642
390,2927,2642
367,2935,2652
372,2937,2655
372,2937,2655
372,2942,2672
372,2942,2672
385,2937,2670
390,2940,2682
390,2940,2682
370,2940,2698
370,2940,2698
370,2940,2698
387,2945,2703
387,2945,2703
380,2947,2716
380,2947,2716
380,2947,2716
380,2947,2716
385,2950,2726
395,2937,2746
395,2937,2746
395,2937,2746
375,2950,2746
375,2950,2746
400,2942,2743
400,2942,2743
385,2937,2751
410,2935,2743
410,2935,2743
400,2947,2763
400,2947,2763
400,2947,2763
402,2950,2786
402,2950,2786
397,2937,2793
