x,y,z
1842,3200,2768
1842,3190,2768
1842,3190,2768
1837,3190,2766
1837,3190,2766
1837,3190,2766
1845,3178,2751
1845,3178,2751
1855,3188,2746
1855,3188,2746
1855,3188,2746
1855,3188,2746
1855,3188,2746
1845,3155,2731
1845,3155,2731
1845,3155,2731
1852,3147,2728
1852,3147,2728
1835,3155,2738
1835,3155,2738
1835,3155,2738
1857,3132,2698
1857,3132,2698
1857,3132,2698
1830,3127,2695
1830,3127,2695
1825,3137,2690
1825,3137,2690
1825,3137,2690
1825,3137,2690
1825,3137,2690
1832,3101,2667
1832,3101,2667
1820,3111,2675
1820,3111,2675
1820,3111,2675
1822,3096,2667
1822,3096,2667
1835,3098,2665
1835,3098,2665
1835,3098,2665
1835,3085,2657
1835,3085,2657
1815,3091,2652
1815,3091,2652
1815,3091,2652
1815,3091,2652
1815,3091,2652
1815,3091,2652
1810,3080,2640
1810,3080,2640
1810,3080,2640
1810,3080,2640
1825,3075,2617
1825,3075,2617
1825,3075,2617
1825,3075,2617
1825,3075,2617
1822,3062,2617
1822,3062,2617
1822,3062,2617
1802,3046,2612
1802,3046,2612
1802,3052,2610
1802,3052,2610
1802,3052,2610
1802,3052,2610
1802,3052,2610
1797,3033,2590
1797,3033,2590
1797,3033,2590
1797,3033,2590
1797,3033,2590
1797,3033,2590
1790,3026,2578
1790,3026,2578
1790,3026,2578
1790,3026,2578
1780,3028,2581
1780,3028,2581
1780,3028,2581
1780,3028,2581
1780,3028,2581
1792,3021,2561
1792,3021,2561
1792,3021,2561
1770,3007,2546
1770,3007,2546
1772,3012,2563
1772,3012,2563
1772,3012,2563
1772,3012,2563
1772,3012,2563
1762,3017,2546
1762,3017,2546
1762,3017,2546
1762,3017,2546
1762,3017,2546
1762,3017,2546
1762,3017,2546
1757,3000,2536
1757,3000,2536
1757,3000,2536
1762,2983,2518
1762,2983,2518
1757,2983,2508
1757,2983,2508
1757,2983,2508
1745,2981,2508
1745,2981,2508
1745,2981,2508
1747,2985,2501
1747,2985,2501
1750,2971,2506
1750,2971,2506
1740,2976,2498
1740,2976,2498
1740,2976,2498
1742,2978,2496
1742,2978,2496
1737,2973,2486
1737,2973,2486
1737,2973,2486
1737,2973,2486
1737,2973,2486
1737,2973,2491
1737,2973,2491
1737,2973,2491
1747,2973,2477
1747,2973,2477
1740,2961,2483
1740,2961,2483
1740,2963,2472
1740,2963,2472
1740,2963,2472
1740,2963,2472
1740,2963,2472
1737,2958,2447
1737,2958,2447
1737,2958,2447
1730,2951,2437
1730,2951,2437
1712,2947,2440
1712,2947,2440
1712,2947,2440
1712,2947,2440
1712,2947,2440
1712,2947,2440
1712,2947,2422
1712,2947,2422
1712,2947,2422
1712,2947,2422
1712,2951,2432
1712,2951,2432
1712,2951,2432
1712,2951,2432
1712,2951,2432
1700,2932,2402
1700,2932,2402
1700,2932,2402
1687,2932,2390
1687,2932,2390
1687,2932,2385
1687,2932,2385
1687,2932,2385
1687,2932,2385
1687,2932,2385
1682,2917,2371
1682,2917,2371
1682,2917,2371
1682,2917,2371
1682,2917,2371
1682,2917,2371
1665,2917,2361
1665,2917,2361
1665,2917,2361
1665,2917,2361
1655,2913,2338
1655,2913,2338
1657,2908,2353
1657,2908,2353
1657,2908,2353
1657,2908,2353
1657,2908,2353
1657,2908,2353
1657,2908,2353
1657,2908,2353
1657,2908,2353
1657,2908,2353
1657,2908,2353
1657,2908,2353
1600,2886,2298
1600,2886,2298
1600,2886,2298
1600,2886,2298
1600,2886,2298
1600,2886,2298
1600,2886,2298
1600,2865,2291
1587,2865,2291
1587,2865,2291
1585,2870,2298
1585,2870,2298
1585,2865,2288
1585,2865,2288
1585,2865,2288
1582,2855,2306
1582,2855,2306
1582,2855,2306
1567,2862,2283
1567,2862,2283
1557,2850,2298
1557,2850,2298
1557,2862,2288
1557,2862,2288
1557,2862,2288
1547,2857,2286
1547,2857,2286
1552,2843,2293
1552,2843,2293
1552,2843,2293
1552,2843,2293
1552,2843,2293
1565,2847,2301
1565,2847,2301
1565,2847,2301
1557,2841,2303
1557,2841,2303
1557,2846,2311
1557,2846,2311
1557,2846,2311
1540,2826,2321
1540,2826,2321
1540,2826,2321
1537,2833,2301
1537,2833,2301
1555,2833,2293
1555,2833,2293
1545,2828,2303
1545,2828,2303
1545,2828,2303
1537,2821,2301
1537,2821,2301
1542,2821,2306
1542,2821,2306
1542,2821,2306
1532,2813,2318
1532,2813,2318
1530,2807,2321
1530,2807,2321
1530,2807,2321
1530,2823,2323
1530,2823,2323
1535,2813,2323
1535,2813,2323
1535,2813,2323
1535,2813,2323
1535,2813,2323
1535,2813,2323
1512,2805,2323
1512,2805,2323
1512,2805,2323
1512,2805,2323
1502,2795,2328
1502,2795,2328
1502,2795,2328
1502,2795,2328
1502,2795,2328
1475,2780,2321
1475,2780,2321
1475,2780,2321
1465,2768,2308
1465,2768,2308
1450,2778,2298
1450,2778,2298
1450,2778,2298
1450,2778,2298
1450,2778,2298
1435,2768,2286
1435,2768,2286
1435,2768,2286
1435,2768,2286
1435,2768,2286
1435,2768,2286
1395,2768,2255
1395,2768,2255
1395,2768,2255
1395,2768,2255
1377,2771,2227
1377,2771,2227
1377,2771,2227
1377,2771,2227
1377,2771,2227
1347,2785,2192
1347,2785,2192
1347,2785,2192
1317,2768,2185
1317,2768,2185
1320,2778,2162
1320,2778,2162
1320,2778,2162
1320,2778,2162
1320,2778,2162
1265,2792,2151
1265,2792,2151
1235,2790,2131
1235,2790,2131
1235,2790,2131
1235,2790,2131
1235,2790,2131
1177,2773,2141
1177,2773,2141
1177,2773,2141
1152,2768,2133
1152,2768,2133
1112,2751,2138
1112,2751,2138
1112,2751,2138
1080,2758,2128
1080,2758,2128
1080,2758,2128
1042,2756,2138
1042,2756,2138
1022,2753,2143
1022,2753,2143
990,2763,2128
990,2763,2128
990,2763,2128
957,2763,2133
957,2763,2133
935,2761,2133
935,2761,2133
935,2761,2133
935,2761,2133
935,2761,2133
900,2787,2141
900,2787,2141
900,2787,2141
872,2790,2141
872,2790,2141
857,2802,2141
857,2802,2141
857,2802,2141
832,2797,2138
832,2797,2138
832,2797,2138
815,2805,2133
815,2805,2133
817,2795,2121
817,2795,2121
805,2805,2126
805,2805,2126
805,2805,2126
777,2807,2131
777,2807,2131
790,2813,2136
790,2813,2136
790,2813,2136
762,2821,2131
762,2821,2131
772,2836,2123
772,2836,2123
772,2836,2123
772,2836,2123
772,2836,2123
770,2846,2118
770,2846,2118
770,2846,2118
770,2846,2118
770,2846,2118
770,2846,2118
765,2831,2116
765,2831,2116
765,2831,2116
765,2831,2116
785,2836,2121
785,2836,2121
785,2836,2121
785,2836,2121
785,2836,2121
785,2836,2121
785,2836,2121
785,2836,2121
795,2816,2118
795,2816,2118
795,2816,2118
795,2816,2118
785,2823,2123
785,2823,2123
785,2823,2123
785,2823,2123
785,2823,2123
790,2816,2108
790,2816,2108
790,2816,2108
817,2810,2111
817,2810,2111
827,2797,2141
827,2797,2141
827,2797,2141
827,2797,2141
827,2797,2141
812,2785,2121
812,2785,2121
812,2785,2121
812,2785,2121
812,2785,2121
812,2785,2121
812,2785,2121
820,2813,2136
820,2813,2136
820,2813,2136
807,2795,2141
807,2795,2141
805,2810,2143
805,2810,2143
805,2810,2143
797,2816,2136
797,2816,2136
797,2816,2136
777,2810,2148
777,2810,2148
755,2800,2156
755,2800,2156
762,2805,2148
762,2805,2148
762,2805,2148
750,2823,2151
750,2823,2151
745,2823,2165
745,2823,2165
745,2823,2165
745,2823,2165
745,2823,2165
737,2841,2165
737,2841,2165
737,2841,2165
715,2846,2156
715,2846,2156
720,2838,2146
720,2838,2146
720,2838,2146
707,2857,2156
707,2857,2156
707,2857,2156
705,2847,2153
705,2847,2153
695,2850,2141
695,2850,2141
700,2872,2133
700,2872,2133
700,2872,2133
685,2860,2121
685,2860,2121
687,2867,2113
687,2867,2113
687,2867,2113
692,2886,2121
692,2886,2121
685,2881,2111
685,2881,2111
685,2881,2111
685,2881,2111
685,2881,2111
697,2908,2083
697,2908,2083
697,2908,2083
697,2908,2083
697,2908,2083
697,2908,2083
695,2917,2073
695,2917,2073
695,2917,2073
695,2917,2073
720,2927,2066
720,2927,2066
720,2927,2066
720,2927,2066
720,2927,2066
720,2927,2066
720,2927,2066
720,2927,2066
720,2940,2045
720,2940,2045
720,2940,2045
720,2940,2045
735,2932,2047
735,2932,2047
735,2932,2047
735,2932,2047
735,2932,2047
747,2922,2047
747,2922,2047
747,2922,2047
727,2920,2045
727,2920,2045
742,2930,2061
742,2930,2061
742,2930,2061
742,2930,2061
742,2930,2061
742,2925,2053
742,2925,2053
742,2925,2053
742,2925,2053
742,2925,2053
752,2913,2051
752,2913,2051
755,2908,2047
755,2908,2047
765,2898,2051
765,2898,2051
765,2898,2051
765,2908,2045
765,2908,2045
775,2893,2045
775,2893,2045
775,2893,2045
775,2893,2045
775,2893,2045
790,2875,2032
790,2875,2032
790,2875,2032
817,2893,2045
817,2893,2045
820,2883,2040
820,2883,2040
850,2881,2037
850,2881,2037
850,2881,2037
850,2881,2037
850,2881,2037
850,2881,2037
850,2881,2037
850,2881,2037
842,2870,2030
842,2870,2030
850,2870,2047
850,2870,2047
850,2870,2047
870,2870,2035
870,2870,2035
870,2870,2035
847,2880,2032
847,2880,2032
862,2883,2035
862,2883,2035
862,2886,2025
862,2886,2025
862,2886,2025
862,2886,2025
862,2886,2025
885,2893,2015
885,2893,2015
885,2893,2015
895,2883,2015
895,2883,2015
907,2891,2027
907,2891,2027
907,2891,2027
907,2891,2027
907,2891,2027
922,2870,2030
922,2870,2030
922,2870,2030
922,2870,2030
922,2870,2030
922,2870,2030
947,2847,2042
947,2847,2042
947,2847,2042
947,2847,2042
960,2857,2066
960,2857,2066
960,2857,2066
960,2857,2066
960,2857,2066
955,2823,2071
955,2823,2071
955,2823,2071
962,2828,2056
962,2828,2056
957,2831,2061
957,2831,2061
957,2831,2061
957,2831,2061
957,2831,2061
957,2831,2061
957,2831,2061
967,2838,2063
967,2838,2063
967,2838,2063
967,2838,2063
967,2838,2063
967,2838,2063
967,2838,2063
995,2823,2051
995,2823,2051
995,2823,2051
995,2823,2051
995,2823,2051
1002,2823,2063
1002,2823,2063
1002,2823,2063
1002,2821,2071
1002,2821,2071
1010,2821,2071
1010,2821,2071
1027,2813,2078
1027,2813,2078
1027,2813,2078
1037,2812,2078
1037,2812,2078
1045,2813,2088
1045,2813,2088
1045,2813,2088
1045,2813,2088
1045,2813,2088
1057,2797,2083
1057,2797,2083
1057,2797,2083
1065,2785,2081
1065,2785,2081
1072,2785,2083
1072,2785,2083
1072,2785,2083
1072,2785,2083
1072,2785,2083
1095,2800,2081
1095,2800,2081
1100,2797,2083
1100,2797,2083
1120,2802,2091
1120,2802,2091
1120,2802,2091
1130,2807,2103
1130,2807,2103
1135,2810,2101
1135,2810,2101
1135,2810,2101
1157,2821,2076
1157,2821,2076
1172,2805,2093
1172,2805,2093
1180,2812,2091
1180,2812,2091
1180,2812,2091
1202,2810,2081
1202,2810,2081
1225,2816,2093
1225,2816,2093
1225,2816,2093
1235,2818,2098
1235,2818,2098
1250,2813,2091
1250,2813,2091
1250,2813,2091
1250,2813,2091
1250,2813,2091
1270,2816,2101
1270,2816,2101
1270,2816,2101
1270,2816,2101
1270,2816,2101
1270,2816,2101
1302,2818,2118
1302,2818,2118
1302,2818,2118
1302,2818,2118
1307,2831,2133
1307,2831,2133
1312,2826,2131
1317,2826,2123
1317,2826,2123
1317,2826,2123
1317,2823,2128
1317,2823,2128
1317,2823,2128
1317,2823,2128
1347,2847,2131
1347,2847,2131
1347,2847,2131
1347,2847,2131
1347,2847,2131
1340,2852,2116
1340,2852,2116
1340,2852,2116
1345,2857,2113
1345,2857,2113
1345,2857,2113
1345,2857,2113
1357,2862,2118
1357,2862,2118
1357,2862,2118
1357,2862,2118
1357,2862,2118
1367,2860,2118
1367,2860,2118
1367,2860,2118
1382,2872,2121
1382,2872,2121
1387,2883,2113
1387,2883,2113
1387,2883,2113
1387,2883,2113
1387,2883,2113
1400,2870,2118
1400,2870,2118
1415,2877,2118
1415,2877,2118
1415,2877,2118
1415,2877,2118
1415,2877,2118
1420,2888,2113
1420,2888,2113
1420,2888,2113
1420,2875,2116
1420,2875,2116
1420,2891,2113
1420,2891,2113
1420,2891,2113
1420,2888,2096
1420,2888,2096
1420,2888,2096
1407,2906,2101
1407,2906,2101
1417,2896,2106
1417,2896,2106
1412,2908,2098
1412,2908,2098
1412,2908,2098
1415,2913,2098
1415,2913,2098
1405,2911,2101
1405,2911,2101
1405,2911,2101
1410,2906,2106
1410,2906,2106
1402,2920,2098
1402,2920,2098
1417,2913,2103
1417,2913,2103
1417,2913,2103
1410,2920,2103
1410,2920,2103
1425,2915,2103
1425,2915,2103
1425,2915,2103
1425,2903,2118
1425,2903,2118
1442,2896,2136
1442,2896,2136
1442,2896,2136
1442,2896,2136
1442,2896,2136
1455,2898,2143
1455,2898,2143
1455,2898,2143
1455,2898,2143
1455,2898,2143
1455,2898,2143
1462,2896,2141
1462,2896,2141
1462,2896,2141
1462,2896,2141
1465,2917,2133
1465,2917,2133
1467,2917,2138
1467,2917,2138
1467,2917,2138
1467,2917,2138
1467,2917,2138
1467,2917,2138
1460,2930,2123
1460,2930,2123
1460,2930,2123
1460,2930,2123
1472,2935,2133
1472,2935,2133
1472,2935,2133
1472,2935,2133
1472,2935,2133
1492,2925,2136
1492,2925,2136
1492,2925,2136
1480,2937,2123
1480,2937,2123
1487,2935,2126
1487,2935,2126
1487,2935,2126
1487,2935,2126
1487,2935,2126
1480,2935,2136
1480,2935,2136
1480,2935,2136
1480,2935,2136
1480,2935,2136
1480,2935,2136
1480,2935,2136
1480,2935,2136
1480,2935,2136
1480,2935,2136
1490,2935,2160
1490,2935,2160
1490,2935,2160
1490,2935,2160
1490,2935,2160
1500,2920,2165
1500,2920,2165
1500,2920,2165
1492,2911,2170
1492,2911,2170
1500,2898,2172
1500,2898,2172
1502,2903,2172
1502,2903,2172
1502,2903,2172
1510,2906,2175
1510,2906,2175
1510,2908,2172
1510,2908,2172
1510,2908,2172
1510,2908,2172
1510,2908,2172
1495,2903,2190
1495,2903,2190
1495,2903,2190
1500,2901,2205
1500,2901,2205
1502,2901,2190
1502,2901,2190
1502,2901,2190
1495,2891,2210
1495,2891,2210
1495,2891,2210
1505,2883,2210
1505,2883,2210
1512,2883,2220
1512,2883,2220
1520,2893,2235
1520,2893,2235
1520,2893,2235
1515,2870,2242
1515,2870,2242
1495,2872,2232
1495,2872,2232
1495,2872,2232
1497,2870,2247
1497,2870,2247
1502,2870,2260
1502,2870,2260
1502,2870,2260
1502,2865,2271
1502,2865,2271
1497,2852,2260
1497,2852,2260
1497,2852,2260
1497,2852,2260
1497,2852,2260
1497,2852,2260
1495,2850,2281
1512,2852,2266
1512,2852,2266
1512,2852,2266
1512,2852,2266
1512,2852,2266
1485,2850,2288
1485,2850,2288
1485,2850,2288
1485,2850,2288
1485,2850,2288
1485,2850,2288
1477,2823,2293
1477,2823,2293
1477,2823,2293
1477,2823,2293
1485,2810,2311
1485,2810,2311
1485,2810,2311
1485,2810,2311
1485,2810,2311
1475,2836,2301
1475,2836,2301
1475,2836,2301
1462,2812,2293
1462,2812,2293
1457,2812,2298
1457,2812,2298
1457,2812,2298
1457,2812,2298
1457,2812,2298
1445,2800,2306
1445,2800,2306
1445,2800,2306
1445,2800,2306
1445,2800,2306
1445,2800,2306
1445,2800,2306
1445,2800,2306
1445,2800,2306
1445,2800,2306
1442,2792,2326
1442,2792,2326
1442,2792,2326
1442,2792,2326
1442,2792,2326
1430,2792,2323
1430,2792,2323
1430,2792,2323
1425,2780,2318
1425,2780,2318
1415,2776,2318
1415,2776,2318
1417,2792,2311
1417,2792,2311
1417,2792,2311
1415,2780,2323
1415,2780,2323
1405,2780,2321
1405,2780,2321
1405,2780,2321
1405,2780,2321
1405,2780,2321
1405,2773,2326
1405,2773,2326
1405,2773,2326
1412,2790,2321
1412,2790,2321
1395,2778,2328
1395,2778,2328
1395,2778,2328
1400,2753,2328
1400,2753,2328
1400,2753,2328
1390,2768,2336
1390,2768,2336
1400,2751,2351
1400,2751,2351
1400,2753,2343
1400,2753,2343
1400,2753,2343
1395,2756,2348
1395,2756,2348
1377,2746,2343
1377,2746,2343
1377,2746,2343
1377,2746,2343
1377,2746,2343
1365,2735,2338
1365,2735,2338
1365,2735,2338
1360,2740,2353
1360,2740,2353
1347,2748,2346
1347,2748,2346
1347,2748,2346
1342,2740,2361
1342,2740,2361
1342,2740,2361
1327,2735,2356
1327,2735,2356
1327,2735,2356
1327,2735,2356
1317,2737,2368
1317,2737,2368
1317,2737,2368
1317,2737,2368
1317,2737,2368
1320,2730,2368
1320,2730,2368
1320,2730,2368
1312,2715,2356
1312,2715,2356
1305,2725,2361
1305,2725,2361
1305,2725,2361
1305,2725,2361
1305,2725,2361
1287,2712,2375
1287,2712,2375
1287,2712,2375
1287,2712,2375
1287,2712,2375
1282,2706,2368
1282,2706,2368
1285,2712,2387
1285,2712,2387
1285,2712,2387
1285,2712,2387
1285,2712,2387
1267,2701,2402
1267,2701,2402
1267,2701,2402
1267,2701,2402
1267,2701,2402
1267,2701,2402
1267,2701,2402
1267,2701,2402
1267,2701,2402
1267,2701,2402
1247,2672,2427
1247,2672,2427
1247,2672,2427
1247,2672,2427
1247,2672,2427
1230,2667,2455
1230,2667,2455
1230,2667,2455
1210,2678,2447
1210,2678,2447
1217,2676,2452
1217,2676,2452
1217,2686,2460
1217,2686,2460
1217,2686,2460
1200,2672,2472
1200,2672,2472
1200,2667,2483
1200,2667,2483
1200,2667,2483
1200,2667,2483
1200,2667,2483
1182,2662,2508
1182,2662,2508
1182,2662,2508
1200,2676,2513
1200,2676,2513
1192,2670,2518
1192,2670,2518
1192,2670,2518
1187,2667,2541
1187,2667,2541
1187,2667,2541
1182,2662,2538
1182,2662,2538
1185,2655,2548
1185,2655,2548
1180,2678,2558
1180,2678,2558
1180,2678,2558
1190,2675,2553
1190,2675,2553
1177,2675,2571
1177,2675,2571
1177,2675,2571
1177,2675,2571
1177,2675,2571
1177,2660,2568
1177,2660,2568
1177,2660,2568
1175,2660,2583
1175,2660,2583
1167,2662,2583
1167,2662,2583
1167,2662,2583
1177,2657,2590
1177,2657,2590
1177,2657,2590
1172,2657,2625
1172,2657,2625
1172,2657,2625
1172,2657,2625
1175,2667,2627
1175,2667,2627
1175,2667,2627
1175,2667,2627
1175,2667,2627
1162,2672,2635
1162,2672,2635
1162,2672,2635
1170,2667,2657
1170,2667,2657
1170,2667,2657
1170,2667,2657
1170,2667,2657
1170,2667,2657
1155,2660,2657
1155,2660,2657
1155,2660,2657
1155,2660,2657
1155,2660,2657
1145,2657,2670
1145,2657,2670
1145,2660,2667
1145,2660,2667
1145,2660,2667
1145,2660,2667
1145,2660,2667
1137,2672,2680
1137,2672,2680
1137,2672,2680
1137,2672,2680
1137,2672,2680
1137,2672,2680
1120,2660,2692
1120,2660,2692
1120,2660,2692
1120,2660,2692
1122,2655,2698
1122,2655,2698
1122,2655,2698
1122,2655,2698
1122,2655,2698
1107,2647,2708
1107,2647,2708
1107,2647,2708
1087,2665,2721
1087,2665,2721
1102,2660,2723
1102,2660,2723
1095,2660,2718
1095,2660,2718
1095,2660,2718
1082,2660,2736
1082,2660,2736
1070,2665,2738
1070,2665,2738
1070,2665,2738
1070,2655,2743
1070,2655,2743
1072,2665,2738
1072,2665,2738
1065,2675,2741
1065,2675,2741
1065,2675,2741
1065,2670,2741
1065,2670,2741
1045,2672,2746
1045,2672,2746
1045,2672,2746
1040,2662,2753
1040,2662,2753
1040,2662,2748
1040,2662,2748
1032,2667,2753
1032,2667,2753
1032,2667,2753
1020,2660,2763
1020,2660,2763
1030,2662,2766
1030,2662,2766
1030,2662,2766
1017,2657,2768
1017,2657,2768
1012,2665,2768
1012,2665,2768
1000,2675,2778
1000,2675,2778
1000,2675,2778
995,2675,2801
995,2675,2801
985,2681,2793
985,2681,2793
985,2681,2793
980,2681,2801
980,2681,2801
982,2691,2796
982,2691,2796
982,2691,2796
982,2691,2796
982,2691,2796
970,2701,2807
970,2701,2807
970,2701,2807
970,2701,2807
970,2701,2807
960,2693,2822
952,2686,2815
952,2686,2815
947,2698,2820
947,2698,2820
937,2698,2820
937,2698,2820
937,2698,2820
937,2698,2820
937,2698,2820
945,2688,2832
945,2688,2832
950,2698,2830
950,2698,2830
950,2698,2830
950,2698,2830
950,2698,2830
947,2693,2832
947,2693,2832
947,2693,2832
947,2693,2832
947,2693,2832
947,2693,2832
947,2691,2840
947,2691,2840
947,2691,2840
947,2691,2840
945,2693,2845
945,2693,2845
945,2693,2845
940,2693,2847
940,2693,2847
957,2706,2852
957,2706,2852
957,2706,2852
940,2696,2842
940,2696,2842
940,2696,2842
940,2696,2842
942,2696,2855
942,2696,2855
942,2696,2855
942,2696,2855
942,2696,2855
915,2715,2855
915,2715,2855
915,2715,2855
915,2715,2855
910,2701,2862
910,2701,2862
910,2701,2862
905,2715,2857
905,2715,2857
907,2708,2865
907,2708,2865
907,2708,2865
885,2715,2852
885,2715,2852
885,2715,2852
892,2712,2852
892,2712,2852
875,2708,2857
875,2708,2857
875,2725,2855
875,2725,2855
875,2725,2855
870,2710,2872
870,2710,2872
857,2717,2857
857,2717,2857
857,2717,2857
857,2717,2857
857,2717,2857
857,2717,2852
857,2717,2852
857,2717,2852
852,2727,2850
852,2727,2850
852,2727,2847
852,2727,2847
852,2727,2847
847,2717,2860
847,2717,2860
847,2717,2860
837,2717,2845
837,2717,2845
817,2727,2845
817,2727,2845
815,2742,2847
815,2742,2847
815,2742,2847
815,2742,2847
815,2742,2847
817,2742,2840
817,2742,2840
817,2742,2840
810,2725,2847
810,2725,2847
797,2740,2852
797,2740,2852
797,2746,2842
797,2746,2842
797,2746,2842
797,2746,2842
797,2746,2842
797,2742,2837
797,2742,2837
797,2742,2837
787,2730,2842
787,2730,2842
787,2730,2842
787,2730,2842
787,2730,2842
787,2730,2842
787,2730,2842
790,2735,2832
790,2735,2832
790,2735,2832
790,2735,2832
790,2735,2832
790,2735,2832
775,2737,2830
775,2737,2830
775,2737,2830
775,2737,2830
765,2730,2827
765,2730,2827
765,2730,2827
765,2730,2827
765,2730,2827
770,2735,2830
770,2735,2830
770,2735,2830
762,2737,2820
762,2737,2820
755,2740,2810
755,2740,2810
755,2740,2810
755,2740,2810
755,2740,2810
767,2725,2820
767,2725,2820
767,2725,2820
767,2725,2820
767,2725,2820
757,2730,2796
757,2730,2796
757,2740,2812
757,2740,2812
757,2742,2812
757,2742,2812
757,2742,2812
757,2740,2807
757,2740,2807
752,2742,2812
752,2742,2812
752,2742,2812
752,2742,2812
752,2742,2812
740,2732,2801
740,2732,2801
740,2732,2801
747,2730,2796
747,2730,2796
740,2737,2788
740,2737,2788
740,2737,2788
757,2746,2783
757,2746,2783
757,2746,2783
747,2730,2786
747,2730,2786
735,2722,2781
735,2722,2781
742,2730,2786
742,2730,2786
742,2730,2786
727,2725,2781
727,2725,2781
730,2732,2786
730,2732,2786
730,2732,2786
730,2740,2773
730,2740,2773
720,2725,2776
720,2725,2776
720,2725,2776
725,2727,2768
725,2727,2768
705,2722,2763
705,2722,2763
705,2722,2763
705,2722,2763
705,2722,2763
705,2722,2763
712,2737,2748
712,2737,2748
712,2737,2748
712,2737,2748
710,2746,2731
710,2746,2731
710,2746,2731
710,2746,2731
710,2746,2731
702,2740,2726
702,2740,2726
702,2740,2726
697,2742,2723
697,2742,2723
692,2743,2728
692,2743,2728
692,2743,2728
692,2743,2728
692,2743,2728
687,2727,2703
687,2727,2703
687,2727,2703
687,2727,2703
687,2727,2703
687,2727,2703
692,2725,2703
692,2725,2703
692,2725,2703
692,2725,2703
702,2735,2701
702,2735,2701
702,2735,2701
702,2735,2701
702,2735,2701
682,2735,2682
682,2735,2682
682,2735,2682
687,2720,2662
687,2720,2662
695,2737,2660
695,2737,2660
695,2737,2660
695,2737,2660
695,2737,2660
690,2710,2637
690,2710,2637
690,2710,2637
690,2710,2637
690,2710,2637
690,2720,2645
690,2720,2645
690,2720,2645
690,2720,2645
695,2727,2622
695,2727,2622
712,2727,2617
712,2727,2617
712,2727,2617
695,2727,2615
695,2727,2615
695,2727,2615
697,2722,2595
697,2722,2595
705,2730,2573
705,2730,2573
705,2715,2578
705,2715,2578
705,2715,2578
700,2722,2573
700,2722,2573
687,2727,2563
687,2727,2563
687,2727,2563
687,2727,2563
687,2727,2563
692,2732,2561
692,2732,2561
692,2732,2561
680,2742,2546
680,2742,2546
667,2725,2548
667,2725,2548
667,2725,2548
680,2737,2526
680,2737,2526
680,2737,2526
677,2727,2518
677,2727,2518
677,2730,2516
677,2730,2516
675,2722,2516
675,2722,2516
675,2722,2516
680,2737,2516
680,2737,2516
667,2727,2498
667,2727,2498
667,2727,2498
680,2725,2493
680,2725,2493
667,2727,2488
667,2727,2488
667,2727,2488
667,2727,2488
667,2727,2488
680,2727,2470
680,2727,2470
680,2727,2470
680,2727,2470
680,2727,2470
680,2727,2470
685,2725,2465
685,2725,2465
685,2725,2465
685,2725,2465
685,2725,2465
685,2725,2465
685,2730,2457
685,2730,2457
685,2730,2457
685,2730,2457
685,2730,2457
685,2730,2457
672,2740,2440
672,2740,2440
672,2740,2440
672,2740,2440
692,2746,2427
692,2746,2427
692,2746,2427
692,2746,2427
692,2746,2427
662,2761,2437
662,2761,2437
662,2761,2437
655,2746,2422
655,2746,2422
665,2742,2417
665,2742,2417
665,2742,2417
665,2742,2417
665,2742,2417
667,2746,2415
667,2746,2415
667,2746,2415
667,2746,2415
667,2746,2415
667,2746,2415
667,2746,2415
645,2753,2407
645,2753,2407
645,2753,2407
657,2761,2417
657,2761,2417
645,2766,2415
645,2766,2415
645,2766,2415
647,2758,2410
647,2758,2410
647,2758,2410
665,2756,2395
665,2756,2395
660,2758,2390
660,2758,2390
672,2766,2387
672,2766,2387
672,2766,2387
667,2758,2382
667,2758,2382
665,2753,2380
665,2753,2380
665,2753,2380
665,2753,2380
665,2753,2380
662,2761,2390
662,2761,2390
662,2761,2390
672,2751,2377
672,2751,2377
677,2756,2390
677,2756,2390
677,2756,2390
670,2756,2368
670,2756,2368
670,2756,2368
672,2751,2363
672,2751,2363
675,2758,2363
675,2758,2363
677,2756,2358
677,2756,2358
677,2756,2358
677,2756,2351
677,2756,2351
685,2763,2358
685,2763,2358
685,2763,2358
695,2746,2343
695,2746,2343
700,2748,2348
700,2748,2348
700,2748,2328
700,2748,2328
700,2748,2328
700,2748,2328
700,2748,2328
710,2753,2326
710,2753,2326
710,2753,2326
697,2748,2311
697,2748,2311
695,2761,2323
695,2761,2323
695,2761,2323
695,2761,2323
695,2761,2323
720,2756,2296
720,2756,2296
720,2756,2296
720,2756,2296
720,2756,2296
720,2756,2296
715,2766,2268
715,2766,2268
710,2771,2266
710,2771,2266
722,2785,2260
722,2785,2260
722,2785,2260
722,2785,2260
722,2785,2260
722,2780,2245
722,2780,2245
722,2780,2245
732,2773,2222
732,2773,2222
732,2773,2222
732,2773,2222
747,2763,2227
747,2763,2227
747,2763,2227
747,2763,2227
747,2763,2227
747,2763,2227
747,2763,2227
747,2763,2227
765,2792,2197
765,2792,2197
765,2792,2197
765,2792,2197
765,2792,2197
765,2792,2197
780,2790,2182
780,2790,2182
785,2787,2172
785,2787,2172
785,2787,2172
787,2785,2151
787,2785,2151
780,2790,2165
780,2790,2165
780,2790,2153
780,2790,2153
780,2790,2153
792,2792,2146
792,2792,2146
795,2812,2146
795,2812,2146
795,2812,2146
795,2812,2146
795,2812,2146
812,2802,2113
812,2802,2113
812,2802,2113
817,2812,2108
817,2812,2108
820,2807,2096
820,2807,2096
820,2807,2096
